,#,filename,line,size
0,1,atlas/atlas-prototype/src/tainting.py,200,8731.1 KiB
1,2,atlas/atlas-prototype/src/cfgexploration.py,183,1901.7 KiB
2,3,site-packages/claripy/ast/base.py,179,1577.0 KiB
3,4,site-packages/claripy/ast/base.py,199,1235.0 KiB
4,5,site-packages/claripy/ast/base.py,198,1235.0 KiB
5,6,site-packages/claripy/ast/base.py,177,1174.3 KiB
6,7,site-packages/claripy/ast/base.py,206,1059.3 KiB
7,8,cpython@3.13.2/lib/python3.13/weakref.py,348,936.7 KiB
8,9,cpython@3.13.2/lib/python3.13/weakref.py,167,784.3 KiB
9,10,site-packages/claripy/ast/base.py,385,635.7 KiB
10,11,python3.13/site-packages/cachetools/__init__.py,282,604.7 KiB
11,12,atlas/atlas-prototype/src/cfgexploration.py,214,585.0 KiB
12,13,site-packages/claripy/backends/backend.py,218,576.0 KiB
13,14,memory_mixins/paged_memory/pages/ultra_page.py,35,527.2 KiB
14,15,memory_mixins/paged_memory/pages/ultra_page.py,31,527.2 KiB
15,16,python3.13/site-packages/z3/z3core.py,1885,466.1 KiB
16,17,python3.13/site-packages/z3/z3core.py,3049,451.0 KiB
17,18,python3.13/site-packages/z3/z3core.py,1920,352.2 KiB
18,19,site-packages/claripy/ast/base.py,194,341.9 KiB
19,20,site-packages/claripy/ast/base.py,193,341.9 KiB
20,21,python3.13/site-packages/z3/z3core.py,1925,341.8 KiB
21,22,python3.13/site-packages/z3/z3.py,1034,321.2 KiB
22,23,site-packages/claripy/backends/backend_z3.py,628,313.6 KiB
23,24,memory_mixins/paged_memory/pages/ultra_page.py,53,312.3 KiB
24,25,memory_mixins/paged_memory/pages/ultra_page.py,52,312.3 KiB
25,26,cpython@3.13.2/lib/python3.13/weakref.py,105,312.2 KiB
26,27,python3.13/site-packages/cachetools/__init__.py,82,292.5 KiB
27,28,site-packages/claripy/ast/bv.py,228,281.6 KiB
28,29,python3.13/site-packages/z3/z3core.py,1890,279.9 KiB
29,30,atlas/atlas-prototype/src/main.py,52,279.4 KiB
30,31,site-packages/claripy/backends/backend_z3.py,1026,235.5 KiB
31,32,cpython@3.13.2/lib/python3.13/weakref.py,117,227.8 KiB
32,33,site-packages/claripy/backends/backend_z3.py,1015,206.4 KiB
33,34,python3.13/site-packages/sortedcontainers/sorteddict.py,559,203.2 KiB
34,35,python3.13/site-packages/z3/z3.py,1056,192.4 KiB
35,36,site-packages/claripy/frontend/full_frontend.py,43,181.4 KiB
36,37,site-packages/claripy/backends/backend_z3.py,496,177.9 KiB
37,38,site-packages/claripy/ast/base.py,355,171.9 KiB
38,39,python3.13/site-packages/z3/z3core.py,1851,159.8 KiB
39,40,python3.13/site-packages/claripy/operations.py,54,150.1 KiB
40,41,site-packages/networkx/classes/digraph.py,732,143.6 KiB
41,42,python3.13/site-packages/z3/z3core.py,2155,141.4 KiB
42,43,site-packages/claripy/algorithm/replace.py,75,136.2 KiB
43,44,python3.13/site-packages/pyvex/stmt.py,260,126.0 KiB
44,45,python3.13/site-packages/z3/z3core.py,3691,126.0 KiB
45,46,python3.13/site-packages/claripy/simplifications.py,500,121.3 KiB
46,47,site-packages/claripy/ast/base.py,352,111.7 KiB
47,48,claripy/frontend/mixin/constraint_deduplicator_mixin.py,19,110.8 KiB
48,49,site-packages/claripy/backends/backend_z3.py,387,110.5 KiB
49,50,python3.13/site-packages/z3/z3core.py,1895,108.2 KiB
50,51,python3.13/site-packages/pyvex/block.py,562,108.0 KiB
51,52,site-packages/networkx/classes/digraph.py,734,101.8 KiB
52,53,site-packages/elftools/construct/macros.py,414,100.9 KiB
53,54,site-packages/claripy/backends/backend_z3.py,1214,97.8 KiB
54,55,python3.13/site-packages/cle/memory.py,238,97.7 KiB
55,56,site-packages/elftools/construct/core.py,340,95.5 KiB
56,57,site-packages/networkx/classes/digraph.py,733,93.9 KiB
57,58,cle/backends/elf/elf.py,681,91.5 KiB
58,59,python3.13/site-packages/z3/z3core.py,3289,87.5 KiB
59,60,site-packages/claripy/backends/backend_z3.py,624,83.3 KiB
60,61,python3.13/site-packages/z3/z3core.py,2145,83.1 KiB
61,62,site-packages/claripy/ast/base.py,60,82.5 KiB
62,63,python3.13/site-packages/pyvex/expr.py,543,81.5 KiB
63,64,site-packages/networkx/classes/digraph.py,731,76.6 KiB
64,65,site-packages/claripy/backends/backend_z3.py,622,76.3 KiB
65,66,site-packages/claripy/backends/backend_z3.py,1029,74.6 KiB
66,67,site-packages/claripy/ast/bv.py,227,72.9 KiB
67,68,python3.13/site-packages/sortedcontainers/sorteddict.py,154,71.2 KiB
68,69,site-packages/claripy/ast/bv.py,223,70.5 KiB
69,70,python3.13/site-packages/pyvex/stmt.py,138,69.6 KiB
70,71,site-packages/claripy/frontend/full_frontend.py,57,69.4 KiB
71,72,site-packages/claripy/frontend/constrained_frontend.py,43,68.4 KiB
72,73,cpython@3.13.2/lib/python3.13/weakref.py,118,67.5 KiB
73,74,python3.13/site-packages/pyvex/expr.py,490,60.3 KiB
74,75,cpython@3.13.2/lib/python3.13/weakref.py,116,59.1 KiB
75,76,site-packages/claripy/algorithm/replace.py,53,58.1 KiB
76,77,python3.13/site-packages/z3/z3core.py,2060,57.5 KiB
77,78,site-packages/claripy/backends/backend_z3.py,1169,57.5 KiB
78,79,claripy/frontend/mixin/model_cache_mixin.py,266,55.9 KiB
79,80,python3.13/site-packages/z3/z3core.py,2035,54.6 KiB
80,81,site-packages/claripy/frontend/frontend.py,32,50.9 KiB
81,82,python3.13/site-packages/pyvex/block.py,682,49.9 KiB
82,83,angr/analyses/cfg/cfg_fast.py,4686,49.9 KiB
83,84,site-packages/claripy/ast/base.py,171,46.7 KiB
84,85,claripy/frontend/mixin/model_cache_mixin.py,140,46.0 KiB
85,86,site-packages/pycparser/ply/yacc.py,1993,45.4 KiB
86,87,site-packages/claripy/frontend/constrained_frontend.py,32,45.4 KiB
87,88,python3.13/site-packages/pyvex/stmt.py,190,44.6 KiB
88,89,<frozen abc>,123,43.6 KiB
89,90,python3.13/site-packages/pyvex/block.py,551,43.1 KiB
90,91,python3.13/site-packages/sortedcontainers/sortedlist.py,353,40.9 KiB
91,92,site-packages/networkx/classes/digraph.py,483,39.7 KiB
92,93,site-packages/networkx/classes/digraph.py,482,39.7 KiB
93,94,site-packages/networkx/classes/digraph.py,481,39.7 KiB
94,95,python3.13/site-packages/z3/z3.py,3569,39.5 KiB
95,96,python3.13/site-packages/pyvex/expr.py,488,38.5 KiB
96,97,site-packages/angr/state_plugins/solver.py,732,38.4 KiB
97,98,python3.13/site-packages/z3/z3.py,3684,37.6 KiB
98,99,python3.13/site-packages/pyvex/expr.py,647,36.6 KiB
99,100,site-packages/claripy/backends/backend_z3.py,381,36.0 KiB
100,101,angr/knowledge_plugins/cfg/cfg_model.py,232,35.7 KiB
101,102,claripy/frontend/mixin/composited_cache_mixin.py,31,35.2 KiB
102,103,claripy/frontend/mixin/model_cache_mixin.py,264,33.2 KiB
103,104,claripy/frontend/mixin/model_cache_mixin.py,18,33.2 KiB
104,105,claripy/frontend/mixin/model_cache_mixin.py,17,33.2 KiB
105,106,site-packages/claripy/backends/backend_z3.py,827,32.9 KiB
106,107,site-packages/elftools/construct/macros.py,594,29.6 KiB
107,108,site-packages/networkx/classes/digraph.py,729,29.5 KiB
108,109,site-packages/networkx/classes/digraph.py,728,29.5 KiB
109,110,site-packages/networkx/classes/digraph.py,727,29.5 KiB
110,111,python3.13/site-packages/sortedcontainers/sortedlist.py,196,26.9 KiB
111,112,python3.13/site-packages/z3/z3core.py,4049,26.6 KiB
112,113,site-packages/cle/backends/backend.py,554,26.5 KiB
113,114,site-packages/elftools/dwarf/structs.py,260,25.9 KiB
114,115,python3.13/site-packages/pyvex/const.py,182,25.7 KiB
115,116,angr/analyses/cfg/cfg_base.py,436,24.7 KiB
116,117,site-packages/elftools/construct/macros.py,613,24.3 KiB
117,118,python3.13/site-packages/z3/z3core.py,2140,24.2 KiB
118,119,site-packages/angr/state_plugins/plugin.py,48,23.7 KiB
119,120,storage/memory_mixins/paged_memory/paged_memory_mixin.py,96,23.5 KiB
120,121,cle/backends/elf/elf.py,682,23.5 KiB
121,122,site-packages/angr/state_plugins/inspect.py,268,23.4 KiB
122,123,site-packages/elftools/construct/macros.py,595,22.8 KiB
123,124,python3.13/site-packages/angr/codenode.py,85,22.1 KiB
124,125,site-packages/angr/state_plugins/sim_action.py,53,22.0 KiB
125,126,python3.13/site-packages/pyvex/expr.py,491,21.9 KiB
126,127,claripy/frontend/mixin/model_cache_mixin.py,146,21.8 KiB
127,128,claripy/frontend/mixin/model_cache_mixin.py,145,21.8 KiB
128,129,claripy/frontend/mixin/model_cache_mixin.py,144,21.8 KiB
129,130,claripy/frontend/mixin/model_cache_mixin.py,143,21.8 KiB
130,131,claripy/frontend/mixin/model_cache_mixin.py,142,21.8 KiB
131,132,python3.13/site-packages/z3/z3core.py,2360,21.4 KiB
132,133,site-packages/claripy/backends/backend_z3.py,760,21.3 KiB
133,134,python3.13/site-packages/sortedcontainers/sorteddict.py,300,21.1 KiB
134,135,python3.13/site-packages/angr/sim_state.py,403,20.7 KiB
135,136,claripy/backends/backend_concrete/backend_concrete.py,58,20.4 KiB
136,137,python3.13/site-packages/pyvex/const.py,177,20.2 KiB
137,138,memory_mixins/paged_memory/pages/refcount_mixin.py,18,19.3 KiB
138,139,python3.13/site-packages/pyvex/expr.py,592,18.5 KiB
139,140,claripy/frontend/mixin/model_cache_mixin.py,22,18.5 KiB
140,141,memory_mixins/paged_memory/pages/cooperation.py,129,18.4 KiB
141,142,site-packages/angr/state_plugins/sim_event.py,24,18.1 KiB
142,143,claripy/backends/backend_concrete/backend_concrete.py,116,18.0 KiB
143,144,angr/knowledge_plugins/functions/function.py,974,17.7 KiB
144,145,python3.13/site-packages/claripy/operations.py,45,17.4 KiB
145,146,site-packages/claripy/backends/backend_z3.py,1156,17.1 KiB
146,147,python3.13/site-packages/angr/sim_procedure.py,184,17.0 KiB
147,148,cpython@3.13.2/lib/python3.13/functools.py,1044,16.0 KiB
148,149,python3.13/site-packages/cle/memory.py,735,15.7 KiB
149,150,site-packages/claripy/ast/bv.py,276,15.6 KiB
150,151,site-packages/claripy/ast/bv.py,275,15.6 KiB
151,152,site-packages/claripy/frontend/composite_frontend.py,139,15.6 KiB
152,153,python3.13/site-packages/z3/z3.py,4080,15.4 KiB
153,154,angr/knowledge_plugins/functions/function.py,912,15.0 KiB
154,155,cle/backends/elf/elf.py,434,14.6 KiB
155,156,site-packages/angr/state_plugins/history.py,464,14.5 KiB
156,157,angr/storage/memory_mixins/memory_mixin.py,38,14.4 KiB
157,158,angr/knowledge_plugins/functions/function_manager.py,49,14.1 KiB
158,159,python3.13/site-packages/pyvex/block.py,170,14.0 KiB
159,160,cle/backends/elf/elf.py,446,13.6 KiB
160,161,cle/backends/elf/variable.py,48,13.5 KiB
161,162,site-packages/claripy/frontend/constrained_frontend.py,128,13.5 KiB
162,163,python3.13/site-packages/sortedcontainers/sorteddict.py,178,13.3 KiB
163,164,python3.13/site-packages/sortedcontainers/sorteddict.py,177,13.3 KiB
164,165,python3.13/site-packages/sortedcontainers/sorteddict.py,176,13.3 KiB
165,166,python3.13/site-packages/sortedcontainers/sorteddict.py,175,13.3 KiB
166,167,python3.13/site-packages/sortedcontainers/sorteddict.py,174,13.3 KiB
167,168,python3.13/site-packages/sortedcontainers/sorteddict.py,173,13.3 KiB
168,169,python3.13/site-packages/sortedcontainers/sorteddict.py,172,13.3 KiB
169,170,python3.13/site-packages/sortedcontainers/sorteddict.py,168,13.3 KiB
170,171,python3.13/site-packages/sortedcontainers/sorteddict.py,167,13.3 KiB
171,172,python3.13/site-packages/sortedcontainers/sorteddict.py,166,13.3 KiB
172,173,python3.13/site-packages/sortedcontainers/sorteddict.py,165,13.3 KiB
173,174,python3.13/site-packages/sortedcontainers/sorteddict.py,164,13.3 KiB
174,175,python3.13/site-packages/sortedcontainers/sorteddict.py,163,13.3 KiB
175,176,python3.13/site-packages/sortedcontainers/sorteddict.py,162,13.3 KiB
176,177,site-packages/angr/state_plugins/sim_action_object.py,98,13.2 KiB
177,178,angr/knowledge_plugins/functions/function.py,940,12.9 KiB
178,179,site-packages/claripy/frontend/composite_frontend.py,56,12.8 KiB
179,180,angr/knowledge_plugins/functions/function.py,911,12.7 KiB
180,181,site-packages/elftools/dwarf/structs.py,278,12.4 KiB
181,182,angr/knowledge_plugins/functions/function.py,916,12.2 KiB
182,183,python3.13/site-packages/pyvex/expr.py,315,11.7 KiB
183,184,python3.13/site-packages/claripy/operations.py,84,11.7 KiB
184,185,python3.13/site-packages/sortedcontainers/sortedlist.py,167,11.6 KiB
185,186,python3.13/site-packages/sortedcontainers/sortedlist.py,166,11.6 KiB
186,187,python3.13/site-packages/sortedcontainers/sortedlist.py,165,11.6 KiB
187,188,site-packages/claripy/frontend/full_frontend.py,100,11.6 KiB
188,189,claripy/frontend/mixin/constraint_deduplicator_mixin.py,42,11.6 KiB
189,190,site-packages/claripy/backends/backend_z3.py,195,11.5 KiB
190,191,claripy/backends/backend_concrete/bv.py,70,11.4 KiB
191,192,site-packages/angr/misc/picklable_lock.py,14,11.4 KiB
192,193,site-packages/pycparser/ply/yacc.py,3233,11.4 KiB
193,194,site-packages/angr/utils/segment_list.py,63,11.3 KiB
194,195,site-packages/angr/knowledge_plugins/debug_variables.py,63,11.2 KiB
195,196,python3.13/site-packages/archinfo/arch.py,260,11.1 KiB
196,197,python3.13/site-packages/angr/codenode.py,47,10.9 KiB
197,198,angr/knowledge_plugins/cfg/cfg_node.py,336,10.8 KiB
198,199,site-packages/elftools/construct/macros.py,151,10.7 KiB
199,200,site-packages/elftools/construct/macros.py,157,10.4 KiB
200,201,python3.13/site-packages/archinfo/arch.py,268,10.3 KiB
201,202,memory_mixins/paged_memory/pages/ultra_page.py,40,10.2 KiB
202,203,atlas/atlas-prototype/src/tainting.py,208,9.7 KiB
203,204,site-packages/elftools/construct/macros.py,160,9.7 KiB
204,205,site-packages/claripy/ast/base.py,172,9.7 KiB
205,206,storage/memory_mixins/paged_memory/paged_memory_mixin.py,52,9.6 KiB
206,207,site-packages/elftools/dwarf/structs.py,384,9.2 KiB
207,208,angr/engines/vex/lifter.py,190,9.1 KiB
208,209,site-packages/elftools/dwarf/lineprogram.py,168,9.1 KiB
209,210,angr/knowledge_plugins/cfg/cfg_model.py,231,9.0 KiB
210,211,python3.13/site-packages/z3/z3core.py,2170,9.0 KiB
211,212,site-packages/elftools/dwarf/structs.py,189,8.6 KiB
212,213,python3.13/site-packages/pyvex/stmt.py,295,8.5 KiB
213,214,angr/knowledge_plugins/functions/function.py,158,8.4 KiB
214,215,angr/knowledge_plugins/functions/function.py,126,8.4 KiB
215,216,angr/knowledge_plugins/functions/function.py,124,8.4 KiB
216,217,angr/knowledge_plugins/functions/function.py,122,8.4 KiB
217,218,angr/knowledge_plugins/functions/function.py,120,8.4 KiB
218,219,python3.13/site-packages/archinfo/arch.py,423,8.4 KiB
219,220,python3.13/site-packages/z3/z3core.py,2150,8.4 KiB
220,221,python3.13/site-packages/sortedcontainers/sortedlist.py,279,8.2 KiB
221,222,claripy/frontend/mixin/constraint_deduplicator_mixin.py,22,8.0 KiB
222,223,cpython@3.13.2/lib/python3.13/copyreg.py,124,8.0 KiB
223,224,angr/knowledge_plugins/functions/function.py,1025,8.0 KiB
224,225,site-packages/elftools/construct/macros.py,260,7.8 KiB
225,226,site-packages/cle/backends/backend.py,218,7.7 KiB
226,227,python3.13/site-packages/sortedcontainers/sorteddict.py,587,7.5 KiB
227,228,site-packages/claripy/ast/base.py,186,7.5 KiB
228,229,cle/backends/elf/elf.py,1219,7.4 KiB
229,230,angr/analyses/cfg/cfg_fast.py,2408,7.2 KiB
230,231,storage/memory_mixins/paged_memory/paged_memory_mixin.py,113,7.2 KiB
231,232,python3.13/site-packages/sortedcontainers/sortedlist.py,1027,7.0 KiB
232,233,site-packages/angr/knowledge_plugins/debug_variables.py,166,7.0 KiB
233,234,site-packages/elftools/construct/macros.py,575,6.9 KiB
234,235,atlas/atlas-prototype/src/cfgexploration.py,170,6.8 KiB
235,236,site-packages/elftools/construct/core.py,351,6.7 KiB
236,237,site-packages/claripy/frontend/composite_frontend.py,66,6.6 KiB
237,238,site-packages/angr/utils/segment_list.py,495,6.5 KiB
238,239,site-packages/elftools/dwarf/structs.py,442,6.4 KiB
239,240,site-packages/elftools/dwarf/structs.py,432,6.4 KiB
240,241,site-packages/elftools/dwarf/structs.py,261,6.4 KiB
241,242,site-packages/elftools/dwarf/structs.py,254,6.4 KiB
242,243,angr/storage/memory_mixins/address_concretization_mixin.py,254,6.4 KiB
243,244,site-packages/elftools/elf/structs.py,131,6.4 KiB
244,245,site-packages/angr/knowledge_plugins/debug_variables.py,28,6.4 KiB
245,246,angr/storage/memory_mixins/size_resolution_mixin.py,31,6.3 KiB
246,247,python3.13/site-packages/z3/z3.py,3915,6.2 KiB
247,248,memory_mixins/paged_memory/pages/history_tracking_mixin.py,22,6.1 KiB
248,249,angr/knowledge_plugins/xrefs/xref_manager.py,42,6.1 KiB
249,250,cpython@3.13.2/lib/python3.13/weakref.py,297,6.1 KiB
250,251,site-packages/angr/state_plugins/history.py,181,6.1 KiB
251,252,angr/storage/memory_mixins/size_resolution_mixin.py,93,6.0 KiB
252,253,memory_mixins/paged_memory/pages/ultra_page.py,54,6.0 KiB
253,254,claripy/frontend/mixin/constraint_deduplicator_mixin.py,33,6.0 KiB
254,255,angr/analyses/cfg/cfg_fast.py,2637,5.8 KiB
255,256,site-packages/angr/state_plugins/plugin.py,66,5.8 KiB
256,257,site-packages/networkx/classes/multidigraph.py,509,5.8 KiB
257,258,site-packages/elftools/construct/macros.py,415,5.8 KiB
258,259,site-packages/claripy/backends/backend_z3.py,1189,5.8 KiB
259,260,python3.13/site-packages/angr/sim_state.py,295,5.7 KiB
260,261,lib/python3.13/collections/__init__.py,739,5.6 KiB
261,262,python3.13/site-packages/angr/codenode.py,78,5.5 KiB
262,263,atlas/atlas-prototype/src/tainting.py,137,5.5 KiB
263,264,storage/memory_mixins/paged_memory/paged_memory_mixin.py,199,5.4 KiB
264,265,python3.13/site-packages/z3/z3core.py,2110,5.4 KiB
265,266,python3.13/site-packages/z3/z3core.py,2025,5.4 KiB
266,267,python3.13/site-packages/claripy/operations.py,76,5.3 KiB
267,268,angr/analyses/cfg/cfg_fast.py,3771,5.3 KiB
268,269,cle/backends/elf/elf.py,459,5.2 KiB
269,270,angr/knowledge_plugins/functions/function.py,115,5.1 KiB
270,271,site-packages/elftools/elf/sections.py,144,5.1 KiB
271,272,atlas/atlas-prototype/src/cfgexploration.py,452,5.1 KiB
272,273,site-packages/elftools/dwarf/structs.py,187,5.0 KiB
273,274,python3.13/site-packages/z3/z3core.py,2130,5.0 KiB
274,275,cle/backends/elf/elf.py,792,4.9 KiB
275,276,claripy/backends/backend_concrete/bv.py,90,4.9 KiB
276,277,site-packages/angr/engines/successors.py,89,4.9 KiB
277,278,memory_mixins/paged_memory/pages/cooperation.py,126,4.8 KiB
278,279,cpython@3.13.2/lib/python3.13/copyreg.py,152,4.7 KiB
279,280,site-packages/elftools/construct/macros.py,258,4.6 KiB
280,281,claripy/frontend/mixin/composited_cache_mixin.py,28,4.6 KiB
281,282,claripy/frontend/mixin/composited_cache_mixin.py,17,4.6 KiB
282,283,lib/python3.13/logging/__init__.py,1778,4.5 KiB
283,284,site-packages/claripy/ast/bv.py,267,4.5 KiB
284,285,python3.13/site-packages/pyvex/block.py,652,4.4 KiB
285,286,site-packages/angr/state_plugins/history.py,51,4.4 KiB
286,287,site-packages/angr/state_plugins/inspect.py,244,4.3 KiB
287,288,site-packages/networkx/classes/multidigraph.py,507,4.3 KiB
288,289,site-packages/angr/state_plugins/history.py,52,4.3 KiB
289,290,python3.13/site-packages/cle/address_translator.py,81,4.3 KiB
290,291,site-packages/elftools/construct/macros.py,154,4.3 KiB
291,292,python3.13/site-packages/z3/z3.py,525,4.3 KiB
292,293,site-packages/networkx/classes/multidigraph.py,510,4.2 KiB
293,294,site-packages/pycparser/ply/lex.py,224,4.2 KiB
294,295,site-packages/cle/backends/symbol.py,148,4.2 KiB
295,296,site-packages/angr/state_plugins/sim_event.py,18,4.1 KiB
296,297,memory_mixins/paged_memory/pages/ultra_page.py,46,4.1 KiB
297,298,site-packages/angr/state_plugins/history.py,54,4.0 KiB
298,299,site-packages/angr/state_plugins/history.py,89,4.0 KiB
299,300,site-packages/angr/state_plugins/history.py,53,4.0 KiB
300,301,site-packages/angr/state_plugins/history.py,34,4.0 KiB
301,302,site-packages/angr/state_plugins/history.py,33,4.0 KiB
302,303,python3.13/site-packages/claripy/operations.py,44,4.0 KiB
303,304,site-packages/elftools/construct/macros.py,610,3.8 KiB
304,305,site-packages/networkx/classes/multidigraph.py,511,3.8 KiB
305,306,python3.13/site-packages/z3/z3.py,3661,3.7 KiB
306,307,site-packages/claripy/backends/backend_z3.py,1204,3.7 KiB
307,308,storage/memory_mixins/paged_memory/paged_memory_mixin.py,136,3.6 KiB
308,309,cle/backends/elf/variable_type.py,116,3.6 KiB
309,310,cpython@3.13.2/lib/python3.13/copy.py,269,3.5 KiB
310,311,memory_mixins/paged_memory/pages/history_tracking_mixin.py,43,3.5 KiB
311,312,site-packages/angr/state_plugins/history.py,323,3.5 KiB
312,313,site-packages/angr/state_plugins/callstack.py,245,3.5 KiB
313,314,site-packages/angr/state_plugins/sim_action.py,34,3.4 KiB
314,315,site-packages/networkx/classes/graph.py,64,3.4 KiB
315,316,site-packages/networkx/classes/digraph.py,376,3.4 KiB
316,317,site-packages/networkx/classes/digraph.py,373,3.4 KiB
317,318,site-packages/networkx/classes/digraph.py,372,3.4 KiB
318,319,site-packages/networkx/classes/digraph.py,368,3.4 KiB
319,320,site-packages/networkx/classes/digraph.py,367,3.4 KiB
320,321,site-packages/claripy/backends/backend_z3.py,1199,3.4 KiB
321,322,angr/engines/vex/lifter.py,254,3.4 KiB
322,323,python3.13/site-packages/cffi/model.py,598,3.4 KiB
323,324,site-packages/angr/utils/segment_list.py,169,3.4 KiB
324,325,angr/knowledge_plugins/xrefs/xref_manager.py,44,3.3 KiB
325,326,site-packages/pycparser/ply/lex.py,320,3.2 KiB
326,327,python3.13/site-packages/angr/sim_type.py,2995,3.2 KiB
327,328,angr/analyses/cfg/cfg_fast.py,844,3.2 KiB
328,329,site-packages/angr/utils/segment_list.py,103,3.2 KiB
329,330,site-packages/elftools/construct/macros.py,246,3.1 KiB
330,331,site-packages/elftools/dwarf/structs.py,186,3.1 KiB
331,332,python3.13/site-packages/archinfo/arch.py,341,3.1 KiB
332,333,site-packages/angr/state_plugins/inspect.py,250,3.1 KiB
333,334,python3.13/site-packages/angr/sim_state.py,315,3.1 KiB
334,335,site-packages/networkx/classes/reportviews.py,1070,3.0 KiB
335,336,angr/storage/memory_mixins/actions_mixin.py,14,3.0 KiB
336,337,engines/vex/heavy/heavy.py,239,2.9 KiB
337,338,site-packages/networkx/classes/digraph.py,1019,2.9 KiB
338,339,angr/knowledge_plugins/functions/function.py,129,2.8 KiB
339,340,python3.13/site-packages/z3/z3.py,6459,2.8 KiB
340,341,angr/analyses/cfg/cfg_fast.py,1798,2.7 KiB
341,342,site-packages/claripy/backends/backend_z3.py,1012,2.7 KiB
342,343,site-packages/elftools/dwarf/structs.py,391,2.7 KiB
343,344,angr/storage/memory_mixins/bvv_conversion_mixin.py,34,2.7 KiB
344,345,cle/backends/elf/variable.py,58,2.6 KiB
345,346,site-packages/claripy/ast/bits.py,21,2.6 KiB
346,347,angr/storage/memory_mixins/clouseau_mixin.py,98,2.5 KiB
347,348,angr/knowledge_plugins/functions/function.py,160,2.5 KiB
348,349,angr/knowledge_plugins/functions/function.py,157,2.5 KiB
349,350,angr/knowledge_plugins/functions/function.py,156,2.5 KiB
350,351,angr/knowledge_plugins/functions/function.py,153,2.5 KiB
351,352,angr/knowledge_plugins/functions/function.py,131,2.5 KiB
352,353,python3.13/site-packages/sortedcontainers/sortedlist.py,355,2.5 KiB
353,354,site-packages/elftools/common/construct_utils.py,86,2.5 KiB
354,355,site-packages/angr/knowledge_plugins/debug_variables.py,212,2.5 KiB
355,356,site-packages/angr/knowledge_plugins/debug_variables.py,211,2.5 KiB
356,357,cle/backends/elf/elf.py,573,2.5 KiB
357,358,python3.13/site-packages/angr/sim_procedure.py,169,2.4 KiB
358,359,python3.13/site-packages/claripy/simplifications.py,1153,2.4 KiB
359,360,site-packages/networkx/classes/multidigraph.py,508,2.3 KiB
360,361,site-packages/networkx/classes/multidigraph.py,506,2.3 KiB
361,362,site-packages/angr/utils/segment_list.py,101,2.3 KiB
362,363,site-packages/pycparser/ply/lex.py,890,2.2 KiB
363,364,angr/analyses/cfg/cfg_fast.py,3082,2.2 KiB
364,365,python3.13/site-packages/archinfo/arch.py,225,2.2 KiB
365,366,angr/analyses/cfg/cfg_base.py,929,2.2 KiB
366,367,site-packages/elftools/construct/macros.py,257,2.2 KiB
367,368,angr/knowledge_plugins/functions/function.py,223,2.2 KiB
368,369,angr/knowledge_plugins/functions/function.py,170,2.2 KiB
369,370,angr/knowledge_plugins/functions/function.py,168,2.2 KiB
370,371,python3.13/site-packages/pycparser/plyparser.py,42,2.2 KiB
371,372,site-packages/angr/state_plugins/callstack.py,261,2.2 KiB
372,373,cle/backends/elf/elf.py,438,2.1 KiB
373,374,site-packages/angr/knowledge_plugins/labels.py,27,2.1 KiB
374,375,angr/knowledge_plugins/functions/function_manager.py,153,2.1 KiB
375,376,python3.13/site-packages/archinfo/arch.py,274,2.1 KiB
376,377,storage/memory_mixins/paged_memory/privileged_mixin.py,23,2.1 KiB
377,378,cle/backends/elf/variable_type.py,85,2.1 KiB
378,379,python3.13/site-packages/archinfo/arch.py,273,2.1 KiB
379,380,cpython@3.13.2/lib/python3.13/copyreg.py,99,2.0 KiB
380,381,storage/memory_mixins/paged_memory/stack_allocation_mixin.py,49,2.0 KiB
381,382,python3.13/site-packages/pyvex/stmt.py,561,2.0 KiB
382,383,site-packages/angr/state_plugins/history.py,327,2.0 KiB
383,384,python3.13/site-packages/angr/knowledge_base.py,106,2.0 KiB
384,385,angr/knowledge_plugins/functions/function_manager.py,368,2.0 KiB
385,386,angr/analyses/cfg/cfg_fast.py,262,2.0 KiB
386,387,angr/analyses/cfg/cfg_base.py,1465,2.0 KiB
387,388,angr/analyses/cfg/cfg_base.py,943,2.0 KiB
388,389,site-packages/claripy/backends/backend_z3.py,1023,2.0 KiB
389,390,storage/memory_mixins/paged_memory/paged_memory_mixin.py,353,2.0 KiB
390,391,python3.13/site-packages/pyvex/stmt.py,160,2.0 KiB
391,392,<frozen posixpath>,171,1.9 KiB
392,393,python3.13/site-packages/cle/address_translator.py,42,1.9 KiB
393,394,claripy/frontend/mixin/sat_cache_mixin.py,23,1.9 KiB
394,395,site-packages/elftools/construct/macros.py,574,1.9 KiB
395,396,python3.13/site-packages/cffi/model.py,427,1.9 KiB
396,397,site-packages/claripy/frontend/composite_frontend.py,419,1.8 KiB
397,398,cle/backends/elf/variable_type.py,246,1.8 KiB
398,399,site-packages/angr/state_plugins/callstack.py,60,1.8 KiB
399,400,site-packages/pycparser/ply/lex.py,483,1.8 KiB
400,401,site-packages/claripy/frontend/constrained_frontend.py,31,1.8 KiB
401,402,site-packages/pycparser/ply/lex.py,481,1.8 KiB
402,403,python3.13/site-packages/z3/z3core.py,2065,1.8 KiB
403,404,python3.13/site-packages/angr/sim_state_options.py,97,1.7 KiB
404,405,site-packages/elftools/elf/structs.py,530,1.6 KiB
405,406,site-packages/elftools/elf/structs.py,370,1.6 KiB
